Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S267094617,Say's Phoebe,Sayornis saya,17010,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,1930-10-13,,Historical,,1,,,18,,"Write-in on the field card. According to the club's newsletter, it was subsequently collected for the Peabody Museum of Salem.","Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Town Hill, Clark's Pond, Plum Island",
S267565660,Common Grackle (Bronzed),Quiscalus quiscula versicolor,33857,10,US-MA,Essex,L199211,Ipswich,42.67929,-70.84119,1931-04-19,,Historical,,1,,,19,,,Brookline Bird Club field card data. Trip Leader: L.R. Talbot. Heartbreak Hill and Dunes.,
S267838802,Brown-headed Cowbird,Molothrus ater,33833,1,US-MA,Middlesex,L111991,Middlesex,42.44015,-71.46383,1931-05-09,,Historical,,1,,,14,,,"Brookline Bird Club field card data. Trip Leader: John Willison. Wayside Inn, Bright's and Hager Pond.",
S267837108,Palm Warbler (Yellow),Setophaga palmarum hypochrysea,34150,1,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,1931-05-09,,Historical,,1,,,1,,,Brookline Bird Club field card data. Trip Leader: L.R. Talbot. Melrose Highlands to Doleful Pond and Whip Hill Swamp.,
S269312798,Blue Jay,Cyanocitta cristata,21294,6,US-MA,Essex,L199211,Ipswich,42.67929,-70.84119,1932-09-04,,Historical,,1,,,6,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Town Hill, Beach and Dunes.",
S270006178,Golden-winged Warbler,Vermivora chrysoptera,33956,1,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1933-05-20,,Historical,,1,,,13,,Not rare at the time.,Brookline Bird Club field card data. Trip Leader: Dorothea Haworth. Lincoln to Wayland.,
S270009837,Ovenbird,Seiurus aurocapilla,33946,6,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,1933-05-23,,Historical,,1,,,4,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Winchester Reservoirs.,
S270034068,Indigo Bunting,Passerina cyanea,34607,2,US-MA,Essex,L14196645,Lynn,42.4646395,-70.948354,1933-07-01,,Historical,,1,,,3,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Fay Estate - Lynn.,
S271330606,Black-capped Chickadee,Poecile atricapillus,22065,20,US-MA,Norfolk,L207351,Blue Hills Reservation,42.219,-71.064,1934-04-14,,Historical,,1,,,16,,,Brookline Bird Club field card data. Trip Leader: L.R. Talbot. Blue Hills and Ponkapoag Pond.,
S271750026,Purple Finch,Haemorhous purpureus,32324,1,US-MA,Franklin,L2192878,New Salem,42.5022249,-72.3370743,1934-06-15,,Historical,,1,,,13,,,Brookline Bird Club field card data. Trip Leader: unknown. South Hill.,
S272718761,Wood Thrush,Hylocichla mustelina,28347,1,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1935-05-18,,Historical,,1,,,14,,,Brookline Bird Club field card data. Trip Leader: Dorothea Haworth. Lincoln to Wayland.,
S273073076,Nashville Warbler,Leiothlypis ruficapilla,33981,4,US-MA,Franklin,L2192878,New Salem,42.5022249,-72.3370743,1935-06-15,,Historical,,1,,,,,Confirm count on card.,Brookline Bird Club field card data. Trip Leader: Alice I. Teele,
S273075114,Vesper Sparrow,Pooecetes gramineus,33217,4,US-MA,Franklin,L2192878,New Salem,42.5022249,-72.3370743,1935-06-16,,Historical,,1,,,,,Confirm count on card.,Brookline Bird Club field card data. Trip Leader: Alice I. Teele,
S273076726,Eastern Wood-Pewee,Contopus virens,16924,2,US-MA,Franklin,L2192878,New Salem,42.5022249,-72.3370743,1935-06-17,,Historical,,1,,,,,,Brookline Bird Club field card data. Trip Leader: Alice I. Teele,
S274056745,Vesper Sparrow,Pooecetes gramineus,33217,2,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1936-05-09,,Historical,,1,,,11,,,Brookline Bird Club field card data. Trip Leader: Anne Stevens and Dr. Anna Q. Churchill. South Sudbury and Wayland.,
S274062784,Ovenbird,Seiurus aurocapilla,33946,2,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,1936-05-16,,Historical,,1,,,16,,,Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Melrose Highlands to Winchester.,
S274089193,Savannah Sparrow,Passerculus sandwichensis,33244,10,US-MA,Essex,L111987,Essex,42.65736,-70.92672,1936-05-23,,Historical,,1,,,17,,,"Brookline Bird Club field card data. Trip Leader: L.R. Talbot. Auto trip, all day. Middlesex Fells, Quannapowitt, Montrose, Lynnfield Marshes, to West Peabody, Middleton, Boxford State Forest, Newburyport, Plum Island.",
S274780905,Common Grackle,Quiscalus quiscula,33853,X,CA-QC,Le Rocher-Percé,L295795,PN de l'Île-Bonaventure-et-du-Rocher-Percé,48.4943924,-64.1619892,1936-07-01,,Historical,,1,,,5,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Percé and Bonaventure Island.,
S274649155,Solitary Sandpiper,Tringa solitaria,6129,2,US-MA,Middlesex,L51367536,Framingham area,42.2994113,-71.4355103,1936-09-19,,Historical,,1,,,13,,,Brookline Bird Club field card data. Trip Leader: Irving Parker Gammon Jr. Framingham Filter Beds to Saxonville.,
S274909877,European Starling,Sturnus vulgaris,27813,8,US-MA,Essex,L6528498,Cape Ann,42.6588561,-70.6397724,1937-02-20,,Historical,,1,,,16,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Rockport to Land's End, Brace's Cove, Eastern Point.",
S275164184,Chipping Sparrow,Spizella passerina,32990,1,US-MA,Middlesex,L11338190,Belmont,42.3992489,-71.1922646,1937-05-08,,Historical,,1,,,7,,,"Brookline Bird Club field card data. Trip Leader: Alice E. Hanson (substitute). Rock Meadow, Belmont Hill.",
S275382967,Wood Duck,Aix sponsa,455,1,US-MA,Essex,L52772427,West Peabody to Wakefield,42.5282907,-71.0161258,1937-06-05,,Historical,,1,,,15,,,Brookline Bird Club field card data. Trip Leader: Mrs. Earle H. Chapin. West Peabody to Lowell St. and  Lake Quannapowitt.,
S275387861,Gray Catbird,Dumetella carolinensis,28000,X,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1937-06-12,,Historical,,1,,,6,,,Brookline Bird Club field card data. Trip Leader: Florence C. Little. Tower Hill to Wayland.,
S275533301,Swamp Sparrow,Melospiza georgiana,33315,2,US-MA,Middlesex,L251003,Horn Pond Recreation Area,42.4680852,-71.1582396,1937-08-05,,Historical,,1,,,6,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow,
S275671516,Ruddy Turnstone,Arenaria interpres,6161,10,US-MA,Essex,L199211,Ipswich,42.67929,-70.84119,1937-09-05,,Historical,,1,,,8,,,"Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Norman's Pond, Little Neck, Dunes.",
S278157518,American Crow,Corvus brachyrhynchos,21557,12,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1939-03-25,,Historical,,1,,,21,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Wayside Inn, Hagar's Pond, Bright's Pond, Ford's Pond, Water Row to Wayland.",
S278170526,Field Sparrow,Spizella pusilla,33002,1,US-MA,Middlesex,L207386,Middlesex Fells Reservation,42.4521799,-71.1098195,1939-04-22,,Historical,,1,,,9,,,Brookline Bird Club field card data. Trip Leader: Katherine E. Hurley (substitute). Melrose Highlands to Winchester.,
S351037016,Arctic Tern,Sterna paradisaea,6733,X,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,1939-08-06,,Historical,,1,,,,,Historic field card data,"Brookline Bird Club field card notes.   Day 2 of Cape Cod trip. Harwich, South Chatham, Nauset, Gustin's (?) and Monomoy",
S279481912,White-rumped Sandpiper,Calidris fuscicollis,6221,8,US-MA,Suffolk,L453702,Revere Beach--Point of Pines,42.4408143,-70.9601784,1939-08-31,,Historical,,1,,,1,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow,
S279707305,American Goldfinch,Spinus tristis,32617,2,US-MA,Norfolk,L11892026,Wellesley,42.2969557,-71.2902545,1939-10-07,,Historical,,1,,,9,,,Brookline Bird Club field card data. Trip Leader: Margaret P. Hazelton. Through Wellesley College grounds.,
S279710207,Dark-eyed Junco,Junco hyemalis,33124,2,US-MA,Essex,L551944,Harold Parker SF,42.6137325,-71.0779592,1939-10-14,,Historical,,1,,,13,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow,
S279739336,Savannah Sparrow,Passerculus sandwichensis,33244,2,US-MA,Essex,L4965592,Wingaersheek Beach,42.6519683,-70.6899405,1939-11-11,,Historical,,1,,,30,,,Brookline Bird Club field card data. Trip Leader: Virginia Armstrong,
S279742437,Bonaparte's Gull,Chroicocephalus philadelphia,6462,10,US-MA,,L108949,Massachusetts,42.06247,-71.7088,1939-11-18,,Historical,,1,,,25,,,"Brookline Bird Club field card data. Trip Leader: L.R. Talbot. All-day auto tour (9 cars): Leverett Pond; Jamaica Pond; Squantum; Jerusalem Rd.; Scituate Beach; The Glades; Hatherly Pond; First, Second, and Third Cliffs; Duxbury Beach.",
S279830519,Black Scoter,Melanitta americana,737,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,1940-01-01,,Historical,,1,,,21,,,"Brookline Bird Club field card data. Trip Leader: L.R. Talbot. Ipswich Dunes and Beach, Plum Island, Chain Bridge. Note scarcity of scoters. Tree sparrows, juncos, chickadees, downy wood. at Mrs. Lord's. Very few small landbirds elsewhere.",
S280033209,Hooded Merganser,Lophodytes cucullatus,754,1,US-MA,Suffolk,L51370187,Arnold Arboretum to Riverway,42.3250032,-71.1143217,1940-01-20,,Historical,,1,,,11,,,"Brookline Bird Club field card data. Trip Leader: Katherine E. Hurley. Highlights of the trip: Albino crow and mockingbird, traced tracks of pheasant and discovered him, also the gorgeous coloring of Wood Duck etc. at our very feet eating corn and bread. [Despite this comment, the 1 Northern Mockingbird added to the list was crossed out and not counted in the species total.]",
S280150471,Red-breasted Merganser,Mergus serrator,770,20,US-MA,Norfolk,L723879,Wollaston Beach,42.2787694,-71.0136938,1940-03-09,,Historical,,1,,,13,,,Brookline Bird Club field card data. Trip Leader: Velma M. Connal. Squantum - Wollaston Beach.,
S280155664,Red-necked Grebe,Podiceps grisegena,6869,1,US-MA,,L108949,Massachusetts,42.06247,-71.7088,1940-03-30,,Historical,,1,,,32,,,"Brookline Bird Club field card data. Trip Leader: L.R. Talbot.  All day auto trip (12 cars). Route: Leverett Pond -- Duxbury, stops at Squantum, Jerusalem Rd., Hull, Scituate Beach, Glades, 2nd and 3rd Cliffs, Brant Rocks, Duxbury. Birds extremely scarce all this season so far. Only 1 bluebird, no robins for sure, no meadowlarks for sure.",
S281404413,Long-tailed Duck,Clangula hyemalis,741,X,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,1940-04-19,,Historical,,1,,,24,,,"Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Three-day trip (April 19-21) to Cape Cod including Dennis, Cafe, Carver, Great Pond, Chatham, Hyannis Port, and Orleans.",
S281406077,Laughing Gull,Leucophaeus atricilla,6490,20,US-MA,Barnstable,L111983,Barnstable,41.80615,-69.97195,1940-04-21,,Historical,,1,,,14,,,"Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Three-day trip (April 19-21) to Cape Cod including Dennis, Cafe, Carver, Great Pond, Chatham, Hyannis Port, and Orleans.",
S280878151,Chimney Swift,Chaetura pelagica,3896,X,US-MA,Middlesex,L111991,Middlesex,42.44015,-71.46383,1940-06-22,,Historical,,1,,,11,,,"Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Carlisle Bridge, October Farm, Hoar's Marsh, Wayland.",
S280970863,Sooty Tern,Onychoprion fuscatus,6665,1,US-MA,Plymouth,L11893165,Boston to Provincetown Ferry,42.1229595,-70.6058808,1940-08-03,,Historical,,0,,,13,,Seen by Virginia Armstrong from the boat on the return trip from Provincetown.,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Boston to Provincetown.,
S281553076,Short-billed/Long-billed Dowitcher,Limnodromus griseus/scolopaceus,6062,3,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1940-08-31,,Historical,,1,,,15,,,"Brookline Bird Club field card data. Trip Leader: Eva C. Collins. Newburyport, Clark's Pond.",
S281662060,Scarlet Tanager,Piranga olivacea,34436,3,US-MA,,L108949,Massachusetts,42.06247,-71.7088,1941-05-24,06:00 AM,Historical,,1,,,30,,,"Brookline Bird Club field card data. Trip Leader: L.R. Talbot. All day auto tour. Middlesex Fells 6-9 AM (including zoo), Lake Quannapowitt, etc.",
S281667469,Northern Rough-winged Swallow,Stelgidopteryx serripennis,24106,X,US-MA,Middlesex,L251003,Horn Pond Recreation Area,42.4680852,-71.1582396,1941-05-27,,Historical,,1,,,22,,,Brookline Bird Club field card data. Trip Leader: J.M. Buss,
S281672143,Scarlet Tanager,Piranga olivacea,34436,2,US-MA,Middlesex,L111991,Middlesex,42.44015,-71.46383,1941-06-07,,Historical,,1,,,14,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Lexington, Bedford, Concord Hoar's Dam.",
S281851498,European Starling,Sturnus vulgaris,27813,10,US-MA,Essex,L207382,Lynnfield Marsh (Essex Co.),42.528,-71.051,1941-08-19,,Historical,,1,,,2,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Montrose Marshes.,
S282796568,Horned Lark,Eremophila alpestris,22710,X,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1942-08-23,,Historical,,1,,,10,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Newburyport and Plum Island.,
S282915665,Common Merganser,Mergus merganser,762,12,US-MA,Middlesex,L207370,"Fresh Pond, Cambridge",42.383,-71.15,1942-12-05,,Historical,,1,,,9,,,Brookline Bird Club field card data. Trip Leader: Caroline Winslow,
S284169720,American Black Duck,Anas rubripes,571,1000,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1944-01-22,,Historical,,1,,,7,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow (substitute). Newburyport and Plum Island.  This trip recorded a White-tailed Eagle, which was accepted as a state record, but later deleted upon review of Ludlow Griscom's notes by MARC.",
S284169720,Redpoll,Acanthis flammea,32483,X,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1944-01-22,,Historical,,1,,,7,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow (substitute). Newburyport and Plum Island.  This trip recorded a White-tailed Eagle, which was accepted as a state record, but later deleted upon review of Ludlow Griscom's notes by MARC.",
S284189227,Osprey,Pandion haliaetus,7832,X,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1944-04-22,,Historical,,1,,,23,,,Brookline Bird Club field card data. Trip Leader: Lincoln C. Higgins. South Sudbury to Wayland.,
S284524100,Yellow-billed Cuckoo,Coccyzus americanus,3238,X,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1944-06-03,,Historical,,1,,,6,,,Brookline Bird Club field card data. Trip Leader: Anne Stevens. Tower Hill to Wayland.,
S284549612,Rose-breasted Grosbeak,Pheucticus ludovicianus,34557,1,US-MA,Middlesex,L251003,Horn Pond Recreation Area,42.4680852,-71.1582396,1944-06-27,,Historical,,1,,,5,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow,
S284669978,Wood Duck,Aix sponsa,455,X,US-MA,Middlesex,L208284,Great Meadows NWR--Concord Unit,42.4751409,-71.3295084,1944-07-08,,Historical,,1,,,8,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Concord - Hoar's Dam.,
S285227097,Northern Waterthrush,Parkesia noveboracensis,33953,1,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1945-05-05,10:00 AM,Historical,480,1,,,8,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Wayside Inn - Hagar's Pond and Swamp across road, Ford's Pond and roads in back.",
S285691826,American Woodcock,Scolopax minor,6064,1,US-MA,Norfolk,L471946,"Centennial Park, Wellesley",42.3056578,-71.2665081,1945-05-26,02:00 PM,eBird - Traveling Count,150,1,3.219,,7,,,Brookline Bird Club field card data. Trip Leader: John Willison. Babson Park.,
S285190688,Black-billed Cuckoo,Coccyzus erythropthalmus,3243,1,US-MA,Essex,L111987,Essex,42.65736,-70.92672,1945-05-26,,Historical,,1,,,10,,,Brookline Bird Club field card data. Trip Leader: Alice E. Hanson. Ipswich and Newburyport.,
S285732400,Bank Swallow,Riparia riparia,24051,1,US-MA,Middlesex,L11333352,Lexington,42.4473165,-71.226376,1945-06-02,02:00 PM,Historical,240,1,,,11,,,Brookline Bird Club field card data. Trip Leader: Dorothy Caldwell. North Lexington toward Bedford.,
S286591338,Common Gull,Larus canus,6513,1,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1946-01-05,10:00 AM,Historical,360,1,,,13,,Recorded on field card as Short-billed Gull,Brookline Bird Club field card data. Trip Leader: Dr. Stuart K. Harris,
S286592368,Iceland Gull (kumlieni),Larus glaucoides kumlieni,6608,2,US-MA,Essex,L501990,Cape Ann (please use more refined location),42.6651146,-70.6390036,1946-01-19,10:00 AM,eBird - Traveling Count,390,1,49.89,,12,,,Brookline Bird Club field card data. Trip Leader: Margaret Argue,
S287066994,Alder Flycatcher,Empidonax alnorum,16951,X,US-MA,Middlesex,L11333352,Lexington,42.4473165,-71.226376,1946-06-19,,Historical,,1,,,2,,,Brookline Bird Club field card data. Trip Leader: Grace M. Snow. North Lexington - Westview Street to North Lexington Station.,
S287082469,Upland Sandpiper,Bartramia longicauda,6009,5,US-MA,Essex,L10491583,Newburyport & vicinity,42.8113735,-70.8755356,1946-08-17,,Historical,,1,,,19,,,"Brookline Bird Club field card data. Trip Leader: Grace M. Snow. Newburyport, Plum Island and Artichoke.",
S288057553,Henslow's Sparrow,Centronyx henslowii,33272,1,US-MA,Franklin,L111988,Franklin,42.52501,-72.61952,1947-07-05,,Historical,,1,,,6,,,"Brookline Bird Club field card data. Trip Leader: Alice I. Teele. New Salem and vicinity. To Henslow [Sparrow] field, Meriams, and Miss Bliss's.",
S288019321,Semipalmated Sandpiper,Calidris pusilla,6232,41,US-MA,Essex,L207396,Nahant--General Area,42.4269046,-70.9223447,1947-10-11,,Historical,,1,,,14,,,Brookline Bird Club field card data. Trip Leader: James T. Kelly,
S288077377,Brown-headed Cowbird,Molothrus ater,33833,X,US-MA,Middlesex,L11619548,Wayland area,42.3629159,-71.3602438,1948-04-10,09:30 AM,Historical,390,1,,,15,,,Brookline Bird Club field card data. Trip Leader: Mrs. C.L. Smith,
S288201843,American Crow,Corvus brachyrhynchos,21557,X,US-MA,Middlesex,L207391,Mount Auburn Cemetery,42.371,-71.146,1948-05-18,06:30 AM,Historical,150,1,,,6,,,"Brookline Bird Club field card data. Trip Leader: Joseph O'Gorman. Heavy downpour, visibility terrible. Conditions were so bad that it was almost impossible to identify species unless by song, and many were not singing. The bird population, however, seemed fairly large.",
